frame,x,y,width,height
frame_00025191.jpg,402,97,46,46
frame_00025192.jpg,402,98,44,44
frame_00025193.jpg,400,97,45,45
frame_00025194.jpg,400,98,46,46
frame_00025195.jpg,399,97,46,46
frame_00025196.jpg,400,98,45,45
frame_00025197.jpg,398,98,46,46
frame_00025198.jpg,397,98,47,47
frame_00025199.jpg,397,99,47,47
frame_00025200.jpg,397,99,46,46
frame_00025201.jpg,396,99,47,47
frame_00025202.jpg,397,100,44,44
frame_00025203.jpg,396,100,45,45
frame_00025204.jpg,396,100,45,45
frame_00025205.jpg,394,100,45,45
frame_00025206.jpg,394,100,46,46
frame_00025207.jpg,391,100,48,48
frame_00025208.jpg,391,101,46,46
frame_00025209.jpg,391,101,46,46
frame_00025210.jpg,389,102,47,47
frame_00025211.jpg,390,102,45,45
frame_00025212.jpg,389,103,45,45
frame_00025213.jpg,389,103,44,44
frame_00025214.jpg,388,104,45,45
frame_00025215.jpg,388,104,44,44
frame_00025216.jpg,388,104,44,44
frame_00025217.jpg,387,104,45,45
frame_00025218.jpg,387,104,45,45
frame_00025219.jpg,387,104,45,45
frame_00025220.jpg,387,104,45,45
frame_00025221.jpg,387,104,45,45
frame_00025222.jpg,386,104,45,45
frame_00025223.jpg,386,104,46,46
frame_00025224.jpg,387,104,45,45
frame_00025225.jpg,386,104,45,45
frame_00025226.jpg,386,104,45,45
frame_00025227.jpg,385,103,46,46
frame_00025228.jpg,386,104,46,46
frame_00025229.jpg,386,104,45,45
frame_00025230.jpg,385,104,46,46
frame_00025231.jpg,385,104,45,45
frame_00025232.jpg,385,103,46,46
frame_00025233.jpg,385,103,45,45
frame_00025234.jpg,385,103,45,45
frame_00025235.jpg,385,103,45,45
frame_00025236.jpg,385,104,44,44
frame_00025237.jpg,384,103,45,45
frame_00025238.jpg,384,103,45,45
frame_00025239.jpg,384,103,45,45
frame_00025240.jpg,384,103,45,45
frame_00025241.jpg,384,103,45,45
frame_00025242.jpg,383,103,47,47
frame_00025243.jpg,383,103,46,46
frame_00025244.jpg,384,103,45,45
frame_00025245.jpg,383,103,46,46
frame_00025246.jpg,384,103,45,45
frame_00025247.jpg,384,103,45,45
frame_00025248.jpg,383,103,46,46
frame_00025249.jpg,384,103,46,46
frame_00025250.jpg,384,103,46,46
frame_00025251.jpg,384,103,45,45
frame_00025252.jpg,383,102,46,46
frame_00025253.jpg,384,102,46,46
frame_00025254.jpg,384,102,45,45
frame_00025255.jpg,383,103,45,45
frame_00025256.jpg,384,102,45,45
frame_00025257.jpg,383,102,45,45
frame_00025258.jpg,383,102,45,45
frame_00025259.jpg,383,102,47,47
frame_00025260.jpg,383,102,46,46
frame_00025261.jpg,383,102,45,45
frame_00025262.jpg,383,101,45,45
frame_00025263.jpg,383,102,45,45
frame_00025264.jpg,382,101,46,46
frame_00025265.jpg,383,101,45,45
frame_00025266.jpg,383,101,46,46
frame_00025267.jpg,383,101,45,45
frame_00025268.jpg,383,101,46,46
frame_00025269.jpg,383,101,45,45
frame_00025270.jpg,383,101,45,45
frame_00025271.jpg,383,101,46,46
frame_00025338.jpg,261,58,60,60
frame_00025339.jpg,260,57,62,62
frame_00025340.jpg,262,58,60,60
frame_00025341.jpg,262,58,59,59
frame_00025342.jpg,261,58,60,60
frame_00025343.jpg,262,58,59,59
frame_00025344.jpg,261,57,59,59
frame_00025345.jpg,261,57,60,60
frame_00025346.jpg,260,56,61,61
frame_00025347.jpg,260,56,60,60
frame_00025348.jpg,260,56,61,61
frame_00025349.jpg,260,57,60,60
frame_00025350.jpg,260,57,61,61
frame_00025351.jpg,260,56,62,62
frame_00025352.jpg,260,56,61,61
frame_00025353.jpg,260,57,61,61
frame_00025354.jpg,260,57,61,61
frame_00025355.jpg,260,58,61,61
frame_00025356.jpg,261,58,60,60
frame_00025357.jpg,260,58,61,61
frame_00025358.jpg,261,59,59,59
frame_00025359.jpg,260,58,59,59
frame_00025360.jpg,260,58,60,60
frame_00025361.jpg,260,58,60,60
frame_00025362.jpg,260,58,60,60
frame_00025363.jpg,260,58,60,60
frame_00025364.jpg,259,57,61,61
frame_00025365.jpg,260,57,59,59
frame_00025366.jpg,260,57,60,60
frame_00025367.jpg,259,57,61,61
frame_00025368.jpg,260,58,60,60
frame_00025369.jpg,259,57,61,61
frame_00025370.jpg,259,57,61,61
frame_00025371.jpg,259,57,61,61
frame_00025372.jpg,258,56,61,61
frame_00025373.jpg,258,56,61,61
frame_00025374.jpg,257,55,62,62
frame_00025375.jpg,256,55,62,62
frame_00025376.jpg,256,54,61,61
frame_00025377.jpg,255,53,62,62
frame_00025378.jpg,253,52,63,63
frame_00025379.jpg,252,51,63,63
frame_00025380.jpg,251,50,62,62
frame_00025381.jpg,252,50,60,60
frame_00025382.jpg,250,49,61,61
frame_00025383.jpg,248,48,62,62
frame_00025384.jpg,248,47,61,61
frame_00025385.jpg,246,46,62,62
frame_00025386.jpg,244,44,63,63
frame_00025387.jpg,243,44,61,61
frame_00025388.jpg,243,44,61,61
frame_00025389.jpg,241,43,63,63
frame_00025390.jpg,241,43,63,63
frame_00025391.jpg,241,44,62,62
frame_00025392.jpg,240,44,62,62
frame_00025393.jpg,240,44,61,61
frame_00025394.jpg,238,44,61,61
frame_00025395.jpg,238,44,61,61
frame_00025396.jpg,238,45,60,60
frame_00025397.jpg,237,46,60,60
frame_00025398.jpg,237,46,61,61
frame_00025399.jpg,236,46,61,61
frame_00025400.jpg,237,48,60,60
frame_00025401.jpg,236,47,61,61
frame_00025402.jpg,235,47,61,61
frame_00025455.jpg,222,82,61,61
frame_00025457.jpg,220,88,62,62
frame_00025458.jpg,220,90,61,61
frame_00025459.jpg,220,92,61,61
frame_00025460.jpg,219,93,61,61
frame_00025461.jpg,219,93,62,62
frame_00025462.jpg,219,94,60,60
frame_00025463.jpg,219,94,62,62
frame_00025464.jpg,218,94,62,62
frame_00025465.jpg,218,94,62,62
frame_00025466.jpg,219,94,61,61
frame_00025467.jpg,218,93,63,63
frame_00025468.jpg,220,95,60,60
frame_00025469.jpg,221,94,61,61
frame_00025470.jpg,220,93,63,63
frame_00025471.jpg,222,94,61,61
frame_00025472.jpg,222,93,62,62
frame_00025473.jpg,223,93,61,61
frame_00025474.jpg,224,92,61,61
frame_00025475.jpg,226,92,60,60
frame_00025476.jpg,225,90,63,63
frame_00025477.jpg,226,89,62,62
frame_00025478.jpg,229,89,60,60
frame_00025479.jpg,229,88,61,61
frame_00025480.jpg,229,85,63,63
frame_00025481.jpg,232,83,61,61
frame_00025482.jpg,234,82,60,60
frame_00025483.jpg,234,78,61,61
frame_00025484.jpg,235,76,61,61
frame_00025485.jpg,234,74,62,62
frame_00025486.jpg,233,71,62,62
frame_00025487.jpg,234,70,60,60
frame_00025488.jpg,233,68,59,59
frame_00025489.jpg,232,66,60,60
frame_00025490.jpg,233,64,59,59
frame_00025491.jpg,233,63,59,59
frame_00025492.jpg,233,61,59,59
frame_00025493.jpg,234,60,59,59
frame_00025494.jpg,234,59,60,60
frame_00025495.jpg,235,58,59,59
frame_00025496.jpg,234,56,62,62
frame_00025497.jpg,234,56,61,61
frame_00025498.jpg,234,55,63,63
frame_00025499.jpg,235,55,61,61
frame_00025500.jpg,236,55,61,61
frame_00025501.jpg,237,55,60,60
frame_00025502.jpg,238,55,60,60
frame_00025503.jpg,238,55,63,63
frame_00025504.jpg,241,55,62,62
frame_00025505.jpg,243,55,62,62
frame_00025506.jpg,245,55,63,63
frame_00025543.jpg,186,59,50,50
frame_00025544.jpg,186,59,48,48
frame_00026136.jpg,276,150,26,26
frame_00026137.jpg,278,151,25,25
frame_00026138.jpg,278,150,26,26
frame_00026139.jpg,278,151,26,26
frame_00026140.jpg,279,151,26,26
frame_00026141.jpg,279,151,25,25
frame_00026142.jpg,279,151,26,26
frame_00026143.jpg,280,151,26,26
frame_00026144.jpg,280,152,25,25
frame_00026145.jpg,280,152,25,25
frame_00026146.jpg,281,152,26,26
frame_00026147.jpg,280,151,26,26
frame_00026148.jpg,280,151,27,27
frame_00026149.jpg,281,151,26,26
frame_00026150.jpg,280,151,27,27
frame_00026151.jpg,281,152,25,25
frame_00026152.jpg,280,152,26,26
frame_00026153.jpg,281,152,26,26
frame_00026154.jpg,281,151,26,26
frame_00026155.jpg,281,151,26,26
frame_00026156.jpg,280,150,28,28
frame_00026157.jpg,280,150,27,27
frame_00026158.jpg,281,151,26,26
frame_00026159.jpg,282,151,26,26
frame_00026160.jpg,282,152,26,26
frame_00026161.jpg,281,150,27,27
frame_00026162.jpg,282,151,25,25
frame_00026163.jpg,281,150,27,27
frame_00026164.jpg,282,150,26,26
frame_00026166.jpg,284,151,25,25
frame_00026167.jpg,285,151,25,25
frame_00026168.jpg,285,151,25,25
frame_00026169.jpg,286,151,24,24
frame_00026170.jpg,285,151,24,24
frame_00026171.jpg,287,151,23,23
frame_00026172.jpg,287,151,24,24
frame_00026174.jpg,288,152,23,23
frame_00026206.jpg,270,147,24,24
frame_00026207.jpg,265,144,32,32
frame_00026208.jpg,266,144,31,31
frame_00026209.jpg,265,146,26,26
frame_00026210.jpg,265,147,26,26
frame_00026213.jpg,260,146,26,26
frame_00037358.jpg,314,86,123,123
frame_00037359.jpg,311,83,125,125
frame_00037360.jpg,312,88,123,123
frame_00037361.jpg,313,89,118,118
frame_00037362.jpg,312,91,117,117
frame_00037363.jpg,308,89,121,121
frame_00037364.jpg,304,86,124,124
frame_00037365.jpg,301,86,130,130
frame_00037366.jpg,301,86,126,126
frame_00037367.jpg,302,90,121,121
frame_00037427.jpg,293,87,127,127
frame_00037428.jpg,291,84,134,134
frame_00037429.jpg,287,84,138,138
frame_00037430.jpg,287,85,137,137
frame_00037431.jpg,284,86,135,135
frame_00037432.jpg,282,85,135,135
frame_00037433.jpg,280,85,137,137
frame_00037434.jpg,279,90,131,131
frame_00037435.jpg,274,89,137,137
frame_00037436.jpg,277,96,123,123
frame_00037437.jpg,271,93,129,129
frame_00037438.jpg,268,94,132,132
frame_00037439.jpg,268,95,128,128
frame_00037440.jpg,265,94,130,130
frame_00037441.jpg,261,95,130,130
frame_00037442.jpg,260,98,129,129
frame_00037443.jpg,254,96,135,135
frame_00037444.jpg,255,98,131,131
frame_00037445.jpg,250,98,131,131
frame_00037446.jpg,247,98,136,136
frame_00037447.jpg,244,99,135,135
frame_00037448.jpg,238,97,140,140
frame_00037449.jpg,235,98,139,139
frame_00037450.jpg,228,94,150,150
frame_00037451.jpg,226,97,145,145
frame_00037452.jpg,224,97,143,143
frame_00037453.jpg,220,98,140,140
frame_00037454.jpg,216,94,148,148
frame_00037455.jpg,215,96,142,142
frame_00037456.jpg,210,95,147,147
frame_00037457.jpg,206,94,148,148
frame_00037458.jpg,203,95,147,147
frame_00037459.jpg,199,95,148,148
frame_00037460.jpg,196,93,147,147
frame_00037461.jpg,195,96,146,146
frame_00037462.jpg,189,91,152,152
frame_00037463.jpg,186,92,151,151
frame_00037464.jpg,182,91,152,152
frame_00037465.jpg,181,93,145,145
frame_00037466.jpg,174,90,152,152
frame_00037467.jpg,175,94,147,147
frame_00037468.jpg,174,93,146,146
frame_00037469.jpg,171,93,145,145
frame_00037470.jpg,168,92,150,150
frame_00037471.jpg,168,93,140,140
frame_00037472.jpg,165,93,143,143
frame_00037473.jpg,167,98,125,125
frame_00037474.jpg,170,101,116,116
frame_00037475.jpg,164,101,119,119
frame_00037476.jpg,162,100,116,116
frame_00037477.jpg,160,100,121,121
frame_00037478.jpg,155,100,119,119
frame_00037479.jpg,151,98,125,125
frame_00037480.jpg,151,100,114,114
frame_00037481.jpg,145,98,122,122
frame_00037482.jpg,143,97,121,121
frame_00037483.jpg,140,97,120,120
frame_00037484.jpg,139,97,118,118
frame_00037485.jpg,129,91,135,135
frame_00037486.jpg,131,96,119,119
frame_00037487.jpg,123,93,129,129
frame_00037488.jpg,119,91,133,133
frame_00037489.jpg,116,91,133,133
frame_00037490.jpg,110,88,140,140
frame_00037491.jpg,106,89,141,141
frame_00037492.jpg,103,89,139,139
frame_00037493.jpg,103,92,134,134
frame_00037494.jpg,94,88,144,144
frame_00037495.jpg,92,89,141,141
frame_00037496.jpg,87,87,140,140
frame_00037497.jpg,82,86,146,146
frame_00037498.jpg,82,90,138,138
frame_00037499.jpg,80,90,136,136
frame_00037500.jpg,73,88,142,142
frame_00037501.jpg,72,88,141,141
frame_00037502.jpg,70,91,132,132
frame_00037503.jpg,63,88,144,144
frame_00037504.jpg,58,88,145,145
frame_00037505.jpg,56,90,137,137
frame_00037506.jpg,53,88,140,140
frame_00037507.jpg,56,89,132,132
frame_00037508.jpg,50,91,132,132
frame_00037509.jpg,46,89,138,138
frame_00037510.jpg,48,94,123,123
frame_00037511.jpg,39,86,142,142
frame_00037512.jpg,38,87,139,139
frame_00037513.jpg,36,89,133,133
frame_00037514.jpg,26,83,148,148
frame_00037515.jpg,26,87,137,137
frame_00037516.jpg,21,84,145,145
frame_00037517.jpg,20,86,141,141
frame_00037518.jpg,16,84,142,142
frame_00037519.jpg,13,88,140,140
frame_00037520.jpg,14,89,134,134
frame_00037521.jpg,10,91,131,131
frame_00037522.jpg,9,89,134,134
frame_00037523.jpg,7,92,125,125
frame_00037524.jpg,8,95,119,119
frame_00037525.jpg,4,96,118,118
frame_00037526.jpg,5,96,117,117
frame_00037527.jpg,3,100,111,111
frame_00038845.jpg,350,106,48,48
frame_00038846.jpg,346,106,52,52
frame_00038848.jpg,348,108,47,47
frame_00038849.jpg,346,109,47,47
frame_00038850.jpg,346,109,47,47
frame_00038851.jpg,340,107,56,56
frame_00038852.jpg,338,107,57,57
frame_00038853.jpg,337,106,58,58
frame_00038854.jpg,340,107,56,56
frame_00038855.jpg,339,107,56,56
frame_00038856.jpg,339,106,56,56
frame_00038857.jpg,340,106,56,56
frame_00038858.jpg,341,106,55,55
frame_00038859.jpg,341,106,56,56
frame_00038860.jpg,343,104,57,57
frame_00038861.jpg,345,104,56,56
frame_00038862.jpg,344,102,59,59
frame_00038863.jpg,347,102,57,57
frame_00038864.jpg,346,99,62,62
frame_00038865.jpg,346,100,60,60
frame_00038866.jpg,347,101,60,60
frame_00038867.jpg,346,100,60,60
frame_00038868.jpg,347,101,59,59
frame_00038869.jpg,347,101,58,58
frame_00038870.jpg,347,101,59,59
frame_00038871.jpg,346,102,57,57
frame_00038872.jpg,346,102,58,58
frame_00038873.jpg,344,101,61,61
frame_00038874.jpg,344,102,58,58
frame_00038875.jpg,344,102,58,58
frame_00038876.jpg,344,103,58,58
frame_00038877.jpg,344,103,58,58
frame_00038878.jpg,345,104,56,56
frame_00038879.jpg,345,105,54,54
frame_00038880.jpg,344,105,56,56
frame_00038881.jpg,344,105,55,55
frame_00038882.jpg,344,105,56,56
frame_00038883.jpg,343,105,56,56
frame_00038884.jpg,344,105,55,55
frame_00038885.jpg,343,105,56,56
frame_00038886.jpg,343,104,56,56
frame_00038887.jpg,344,104,56,56
frame_00038888.jpg,343,105,56,56
frame_00038889.jpg,343,105,55,55
frame_00038890.jpg,343,104,56,56
frame_00038891.jpg,342,103,59,59
frame_00038892.jpg,343,104,56,56
frame_00038893.jpg,343,104,57,57
frame_00038894.jpg,342,104,57,57
frame_00038895.jpg,342,105,57,57
frame_00038896.jpg,342,105,58,58
frame_00038897.jpg,343,106,55,55
frame_00038898.jpg,343,105,56,56
frame_00038899.jpg,342,105,58,58
frame_00038900.jpg,342,105,58,58
frame_00038901.jpg,342,105,58,58
frame_00038902.jpg,342,105,57,57
frame_00038903.jpg,342,105,57,57
frame_00038904.jpg,342,105,58,58
frame_00038905.jpg,342,105,57,57
frame_00038906.jpg,342,105,57,57
frame_00038907.jpg,341,105,59,59
frame_00038908.jpg,342,105,58,58
frame_00038909.jpg,341,105,58,58
frame_00038910.jpg,342,106,58,58
frame_00038911.jpg,342,106,56,56
frame_00038912.jpg,342,107,56,56
frame_00038913.jpg,341,105,58,58
frame_00038914.jpg,341,105,59,59
frame_00038915.jpg,340,104,60,60
frame_00038916.jpg,341,105,59,59
frame_00038917.jpg,340,104,60,60
frame_00038918.jpg,341,105,59,59
frame_00038919.jpg,340,104,60,60
frame_00038920.jpg,341,105,58,58
frame_00038921.jpg,341,105,58,58
frame_00038922.jpg,340,105,59,59
frame_00038923.jpg,341,105,60,60
frame_00038924.jpg,341,105,59,59
frame_00038925.jpg,341,106,58,58
frame_00038926.jpg,341,106,57,57
frame_00038927.jpg,341,106,58,58
frame_00038928.jpg,342,107,56,56
frame_00038929.jpg,343,106,56,56
frame_00038930.jpg,342,104,58,58
frame_00038931.jpg,342,104,59,59
frame_00038932.jpg,342,104,58,58
frame_00038933.jpg,342,104,59,59
frame_00038934.jpg,342,104,59,59
frame_00038935.jpg,343,104,57,57
frame_00038936.jpg,342,103,59,59
frame_00038937.jpg,341,103,59,59
frame_00038938.jpg,341,104,58,58
frame_00038939.jpg,341,104,58,58
frame_00038940.jpg,342,105,56,56
frame_00038941.jpg,341,105,57,57
frame_00038942.jpg,341,105,57,57
frame_00038943.jpg,342,105,56,56
frame_00038944.jpg,342,105,56,56
frame_00038945.jpg,342,105,56,56
frame_00038946.jpg,342,105,56,56
frame_00038947.jpg,342,105,56,56
frame_00038948.jpg,342,105,57,57
frame_00038949.jpg,341,105,56,56
frame_00038950.jpg,342,105,56,56
frame_00038951.jpg,341,104,57,57
frame_00038952.jpg,341,105,56,56
frame_00038953.jpg,342,105,54,54
frame_00038954.jpg,341,104,57,57
frame_00038955.jpg,341,105,56,56
frame_00038956.jpg,341,105,56,56
frame_00038957.jpg,341,105,56,56
frame_00038958.jpg,341,105,57,57
frame_00038959.jpg,342,105,56,56
frame_00038960.jpg,341,105,56,56
frame_00038961.jpg,342,105,56,56
frame_00038962.jpg,343,105,55,55
frame_00038963.jpg,341,104,58,58
frame_00038964.jpg,341,104,58,58
frame_00038965.jpg,341,104,58,58
frame_00038966.jpg,339,104,59,59
frame_00038967.jpg,340,104,59,59
frame_00038968.jpg,340,104,59,59
frame_00038969.jpg,339,105,58,58
frame_00038970.jpg,341,106,56,56
frame_00038971.jpg,340,105,57,57
frame_00038972.jpg,340,106,57,57
frame_00038973.jpg,340,105,58,58
frame_00038974.jpg,341,107,55,55
frame_00038975.jpg,341,107,54,54
frame_00038976.jpg,340,106,55,55
frame_00038977.jpg,340,106,55,55
frame_00038978.jpg,340,106,54,54
frame_00038979.jpg,339,105,55,55
frame_00038980.jpg,340,104,55,55
frame_00038981.jpg,340,104,55,55
frame_00038982.jpg,341,103,55,55
frame_00038983.jpg,341,103,54,54
frame_00038984.jpg,342,104,52,52
frame_00038985.jpg,343,104,50,50
frame_00038986.jpg,343,104,52,52
frame_00038987.jpg,342,103,52,52
frame_00038988.jpg,342,102,54,54
frame_00038989.jpg,342,103,52,52
frame_00038990.jpg,343,103,51,51
frame_00038991.jpg,343,103,52,52
frame_00038992.jpg,344,103,51,51
frame_00038993.jpg,344,104,50,50
frame_00038994.jpg,344,104,49,49
frame_00038995.jpg,343,104,50,50
frame_00038996.jpg,343,104,50,50
frame_00038997.jpg,342,104,51,51
frame_00038998.jpg,342,104,52,52
frame_00038999.jpg,341,104,52,52
frame_00039000.jpg,339,105,50,50
frame_00039001.jpg,339,106,49,49
frame_00039002.jpg,337,105,52,52
frame_00039003.jpg,334,106,51,51
frame_00039004.jpg,334,108,46,46
frame_00039005.jpg,331,109,49,49
frame_00039006.jpg,326,105,59,59
frame_00039111.jpg,367,99,49,49
frame_00039112.jpg,361,97,57,57
frame_00039113.jpg,364,96,55,55
frame_00039114.jpg,362,98,56,56
frame_00039704.jpg,337,118,42,42
frame_00039887.jpg,319,112,48,48
frame_00039889.jpg,324,113,45,45
frame_00039890.jpg,321,111,52,52
frame_00039891.jpg,322,111,50,50
frame_00039893.jpg,322,112,47,47
frame_00039951.jpg,318,112,55,55
frame_00039952.jpg,315,109,62,62
frame_00039953.jpg,317,110,58,58
frame_00039954.jpg,317,112,55,55
frame_00039955.jpg,318,111,59,59
frame_00039956.jpg,318,112,56,56
frame_00039957.jpg,317,112,57,57
frame_00039958.jpg,318,114,55,55
frame_00039959.jpg,316,113,58,58
frame_00039960.jpg,315,113,60,60
frame_00039961.jpg,315,112,60,60
frame_00039962.jpg,314,112,61,61
frame_00039963.jpg,314,112,60,60
frame_00039964.jpg,315,114,59,59
frame_00039965.jpg,316,115,56,56
frame_00039966.jpg,315,114,57,57
frame_00039967.jpg,314,114,58,58
frame_00039968.jpg,313,114,60,60
frame_00039969.jpg,314,115,58,58
frame_00039970.jpg,314,114,58,58
frame_00039971.jpg,314,115,58,58
frame_00039972.jpg,314,114,59,59
frame_00039973.jpg,314,114,58,58
frame_00039974.jpg,313,114,60,60
frame_00039975.jpg,312,113,59,59
frame_00039976.jpg,313,114,59,59
frame_00039977.jpg,313,114,59,59
frame_00039978.jpg,312,114,59,59
frame_00039979.jpg,312,114,59,59
frame_00039980.jpg,312,114,59,59
frame_00039981.jpg,312,114,60,60
frame_00039982.jpg,312,115,59,59
frame_00039983.jpg,312,114,60,60
frame_00039984.jpg,311,113,61,61
frame_00039985.jpg,313,115,58,58
frame_00039986.jpg,313,115,57,57
frame_00039987.jpg,313,114,58,58
frame_00039988.jpg,313,114,59,59
frame_00039989.jpg,313,115,57,57
frame_00039990.jpg,313,115,57,57
frame_00039991.jpg,312,113,61,61
frame_00039992.jpg,311,113,61,61
frame_00039993.jpg,312,114,59,59
frame_00039994.jpg,312,113,60,60
frame_00039995.jpg,312,114,59,59
frame_00039996.jpg,312,114,61,61
frame_00039997.jpg,312,115,58,58
frame_00039998.jpg,312,116,57,57
frame_00039999.jpg,312,116,58,58
frame_00040000.jpg,312,115,58,58
frame_00040001.jpg,312,116,56,56
frame_00040002.jpg,312,115,57,57
frame_00040003.jpg,312,116,57,57
frame_00040004.jpg,311,116,58,58
frame_00040005.jpg,312,116,57,57
frame_00040006.jpg,312,117,56,56
frame_00040007.jpg,310,116,58,58
frame_00040008.jpg,311,116,56,56
frame_00040009.jpg,312,116,55,55
frame_00040010.jpg,311,116,56,56
frame_00040011.jpg,310,116,57,57
frame_00040012.jpg,311,116,57,57
frame_00040013.jpg,311,116,57,57
frame_00040014.jpg,311,115,58,58
frame_00040015.jpg,311,115,56,56
frame_00040016.jpg,311,115,57,57
frame_00040017.jpg,312,114,58,58
frame_00040018.jpg,314,114,55,55
frame_00040019.jpg,313,113,58,58
frame_00040020.jpg,314,112,59,59
frame_00040021.jpg,315,113,57,57
frame_00040022.jpg,315,112,57,57
frame_00040023.jpg,317,112,57,57
frame_00040024.jpg,318,110,59,59
frame_00040025.jpg,318,110,59,59
frame_00040026.jpg,319,109,60,60
frame_00040027.jpg,320,108,61,61
frame_00040028.jpg,321,108,60,60
frame_00040029.jpg,321,108,61,61
frame_00040030.jpg,322,108,59,59
frame_00040031.jpg,322,108,60,60
frame_00040032.jpg,323,107,60,60
frame_00040033.jpg,323,108,59,59
frame_00040034.jpg,323,108,60,60
frame_00040035.jpg,324,108,58,58
frame_00040036.jpg,323,108,59,59
frame_00040037.jpg,322,108,59,59
frame_00040038.jpg,322,108,58,58
frame_00040039.jpg,321,109,58,58
frame_00040040.jpg,320,108,58,58
frame_00040041.jpg,320,108,59,59
frame_00040042.jpg,320,109,58,58
frame_00040043.jpg,318,108,58,58
frame_00040044.jpg,317,108,59,59
frame_00040045.jpg,316,107,60,60
frame_00040046.jpg,316,108,59,59
frame_00040047.jpg,315,108,60,60
frame_00040048.jpg,313,107,61,61
frame_00040049.jpg,313,108,60,60
frame_00040050.jpg,312,108,60,60
frame_00040053.jpg,312,109,57,57
frame_00040054.jpg,311,108,57,57
frame_00040056.jpg,309,108,57,57
frame_00040057.jpg,308,107,58,58
frame_00040058.jpg,309,108,55,55
frame_00040059.jpg,308,108,56,56
frame_00040060.jpg,308,107,57,57
frame_00040061.jpg,308,107,56,56
frame_00040062.jpg,309,107,56,56
frame_00040063.jpg,309,107,56,56
frame_00040064.jpg,309,107,56,56
frame_00040065.jpg,309,107,56,56
frame_00040066.jpg,309,107,56,56
frame_00040067.jpg,309,107,56,56
frame_00040068.jpg,308,106,58,58
frame_00040069.jpg,308,108,56,56
frame_00040070.jpg,308,108,55,55
frame_00040071.jpg,307,107,57,57
frame_00040072.jpg,308,108,56,56
frame_00040073.jpg,308,108,56,56
frame_00040074.jpg,307,108,58,58
frame_00040075.jpg,308,108,58,58
frame_00040076.jpg,308,108,59,59
frame_00040077.jpg,308,107,61,61
frame_00040078.jpg,308,107,60,60
frame_00040079.jpg,308,107,61,61
frame_00040080.jpg,309,108,59,59
frame_00040081.jpg,309,108,59,59
frame_00040082.jpg,308,108,60,60
frame_00040083.jpg,309,108,59,59
frame_00040084.jpg,310,108,59,59
frame_00040085.jpg,309,108,59,59
frame_00040086.jpg,309,108,59,59
frame_00040087.jpg,311,109,57,57
frame_00040088.jpg,310,109,58,58
frame_00040089.jpg,310,109,58,58
frame_00040090.jpg,311,109,58,58
frame_00040091.jpg,311,109,57,57
frame_00040092.jpg,311,109,58,58
frame_00040093.jpg,311,109,58,58
frame_00040094.jpg,311,108,59,59
frame_00040095.jpg,311,109,57,57
frame_00040096.jpg,311,109,58,58
frame_00040097.jpg,312,108,58,58
frame_00040098.jpg,312,108,58,58
frame_00040099.jpg,312,108,58,58
frame_00040100.jpg,312,108,59,59
frame_00040101.jpg,312,108,59,59
frame_00040102.jpg,311,108,60,60
frame_00040103.jpg,312,108,59,59
frame_00040104.jpg,313,109,58,58
frame_00040105.jpg,313,109,57,57
frame_00040106.jpg,312,108,59,59
frame_00040222.jpg,297,109,60,60
frame_00040223.jpg,296,109,60,60
frame_00040224.jpg,294,110,59,59
frame_00040226.jpg,289,110,58,58
frame_00040227.jpg,288,112,55,55
frame_00040228.jpg,286,114,53,53
frame_00040229.jpg,285,116,49,49
frame_00040230.jpg,285,118,44,44
frame_00040240.jpg,286,121,44,44
frame_00040241.jpg,286,119,50,50
frame_00040242.jpg,287,118,53,53
frame_00040243.jpg,290,119,47,47
frame_00040244.jpg,291,118,49,49
frame_00040245.jpg,292,116,52,52
frame_00040246.jpg,292,115,53,53
frame_00040247.jpg,294,114,52,52
frame_00040248.jpg,295,113,52,52
frame_00040249.jpg,295,111,56,56
frame_00040250.jpg,298,110,53,53
frame_00040251.jpg,297,107,56,56
frame_00040252.jpg,298,105,57,57
frame_00040253.jpg,301,106,53,53
frame_00040254.jpg,302,105,55,55
frame_00040255.jpg,302,104,56,56
frame_00040256.jpg,303,104,54,54
frame_00040257.jpg,304,104,54,54
frame_00040258.jpg,304,104,54,54
frame_00040259.jpg,307,104,50,50
frame_00040260.jpg,307,103,51,51
frame_00040261.jpg,308,102,52,52
frame_00040262.jpg,308,101,53,53
frame_00040263.jpg,310,101,52,52
frame_00040264.jpg,312,101,52,52
frame_00040265.jpg,312,99,54,54
frame_00040266.jpg,313,98,53,53
frame_00040267.jpg,315,98,50,50
frame_00040268.jpg,316,98,51,51
frame_00040269.jpg,315,97,52,52
frame_00040270.jpg,317,97,52,52
frame_00040271.jpg,318,98,52,52
frame_00040272.jpg,319,97,52,52
frame_00040273.jpg,318,97,53,53
frame_00040274.jpg,317,97,53,53
frame_00040275.jpg,318,97,53,53
frame_00040276.jpg,317,97,53,53
frame_00040277.jpg,316,97,54,54
frame_00040278.jpg,316,97,53,53
frame_00040279.jpg,315,98,53,53
frame_00040280.jpg,315,99,52,52
frame_00040281.jpg,315,100,51,51
frame_00040282.jpg,312,101,52,52
frame_00040283.jpg,310,100,54,54
frame_00040284.jpg,309,103,51,51
frame_00040285.jpg,308,104,52,52
frame_00040286.jpg,305,104,55,55
frame_00040287.jpg,304,105,55,55
frame_00040288.jpg,303,106,55,55
frame_00040289.jpg,303,107,55,55
frame_00040290.jpg,302,108,54,54
